tconst,title,year,runtime,genre,director,rating,num_votes,img_url
tt1148165,Bran Nue Dae,2009,85,"Comedy,Drama,Musical",NA,6.2,1621,NA
tt1148200,Chain Letter,2009,88,Horror,NA,4.1,4810,NA
tt1148204,Orphan,2009,123,"Horror,Mystery,Thriller",NA,6.9,177584,NA
tt1148261,Bleach the Movie 2: The Diamond Dust Rebellion,2007,92,"Action,Animation,Thriller",NA,7.2,2431,NA
tt1149361,Micmacs,2009,105,"Action,Comedy,Crime",NA,7.2,27690,NA
tt1149362,The White Ribbon,2009,144,"Drama,History,Mystery",NA,7.8,63443,NA
tt1149405,Trouble the Water,2008,90,Documentary,NA,7.4,1856,NA
tt1149583,Flow: For Love of Water,2008,84,Documentary,NA,7.6,1078,NA
tt1150946,Krishnarjuna,2008,134,"Comedy,Drama,Romance",NA,4.9,1545,NA
tt1150947,"Lovely, Still",2008,92,"Drama,Romance",NA,7.1,1983,NA
tt1151309,Bigger Stronger Faster*,2008,105,"Documentary,Sport",NA,7.6,12830,NA
tt1151359,Leaves of Grass,2009,105,"Comedy,Crime,Drama",NA,6.4,25766,NA
tt1151384,"Otto; or, Up with Dead People",2008,94,"Comedy,Drama,Fantasy",NA,5.2,1757,NA
tt1151410,Tanner Hall,2009,96,"Drama,Romance",NA,5.8,3088,NA
tt1151911,Cornered!,2009,87,Horror,NA,4.3,1154,NA
tt1151915,Nothing Like the Holidays,2008,98,"Comedy,Drama,Romance",NA,6.1,3487,NA
tt1151922,Miss March,2009,90,"Comedy,Romance",NA,5.0,20128,NA
tt1151923,Rage,2009,89,"Romance,Thriller",NA,6.3,1046,NA
tt1152282,Love of Siam,2007,154,"Drama,Mystery,Romance",NA,7.8,3556,NA
tt1152397,American Violet,2008,103,Drama,NA,7.0,2300,NA
tt1152398,Beastly,2011,86,"Drama,Fantasy,Romance",NA,5.6,73077,NA
tt1152758,Dear Zachary: A Letter to a Son About His Father,2008,95,"Biography,Crime,Documentary",NA,8.6,29849,NA
tt1152822,Freakonomics,2010,93,Documentary,NA,6.4,6505,NA
tt1152827,Super Hybrid,2010,94,"Horror,Sci-Fi,Thriller",NA,3.9,1563,NA
tt1152828,I Think We're Alone Now,2008,70,"Comedy,Documentary,Drama",NA,6.8,1273,NA
tt1152836,Public Enemies,2009,140,"Biography,Crime,Drama",NA,7.0,263693,NA
tt1152850,Wendy and Lucy,2008,80,Drama,NA,7.1,14906,NA
tt1153040,Tidal Wave,2009,120,"Action,Drama",NA,5.6,3497,NA
tt1153053,Today's Special,2009,99,Comedy,NA,6.6,6119,NA
tt1153085,Semum,2008,116,"Crime,Fantasy,Horror",NA,5.0,3729,NA
tt1153102,The Devil's Ground,2009,89,"Horror,Thriller",NA,4.4,1396,NA
tt1153546,BloodRayne: The Third Reich,2011,79,"Action,Adventure,Fantasy",NA,3.0,5649,NA
tt1153690,Ballast,2008,96,Drama,NA,6.9,2139,NA
tt1153706,Dance Flick,2009,83,"Action,Comedy,Music",NA,3.5,11219,NA
tt1155053,A Frozen Flower,2008,133,"Drama,History,Romance",NA,7.2,3380,NA
tt1155056,"I Love You, Man",2009,105,"Comedy,Romance",NA,7.0,186734,NA
tt1155076,The Karate Kid,2010,140,"Action,Drama,Family",NA,6.2,148313,NA
tt1155592,Man on Wire,2008,94,"Biography,Documentary,History",NA,7.7,49787,NA
tt1155650,Kara no Kyoukai: The Garden of Sinners - Overlooking View,2007,49,"Action,Animation,Crime",NA,7.0,1703,NA
tt1155651,"Kara no Kyoukai: The Garden of Sinners, A Study in Murder: Part 1",2007,61,"Action,Animation,Crime",NA,7.2,1255,NA
tt1155652,Kara no Kyoukai: The Garden of Sinners - Remaining Sense of Pain,2008,58,"Action,Animation,Crime",NA,7.4,1190,NA
tt1155696,Detective Conan: Full Score of Fear,2008,116,"Action,Adventure,Animation",NA,6.8,1105,NA
tt1155705,20th Century Boys 1: Beginning of the End,2008,142,"Adventure,Fantasy,Mystery",NA,6.7,2302,NA
tt1156132,The Hell of '63,2009,108,"Drama,Sport",NA,6.3,1603,NA
tt1156143,Wild Grass,2009,104,"Drama,Romance",NA,6.2,3468,NA
tt1156148,Karzzzz,2008,142,"Action,Drama,Musical",NA,2.1,1109,NA
tt1156173,Vincere,2009,128,"Biography,Drama,Romance",NA,6.9,4999,NA
tt1156395,K-20: The Fiend with Twenty Faces,2008,137,"Action,Adventure,Crime",NA,6.6,1895,NA
tt1156398,Zombieland,2009,88,"Adventure,Comedy,Horror",NA,7.6,467719,NA
tt1156506,Connected,2008,110,"Action,Crime,Thriller",NA,6.6,1782,NA
tt1156516,Ready,2008,165,"Action,Comedy",NA,7.2,1017,NA
tt1156531,On the Path,2010,100,Drama,NA,6.9,1724,NA
tt1157605,Anvil: The Story of Anvil,2008,80,"Biography,Documentary,Drama",NA,7.9,15086,NA
tt1157631,Dog Eat Dog,2008,106,Thriller,NA,6.7,1536,NA
tt1157705,Roman Polanski: Wanted and Desired,2008,99,"Crime,Documentary",NA,7.2,4633,NA
tt1157720,Stranded: I've Come from a Plane That Crashed on the Mountains,2007,130,Documentary,NA,8.1,1164,NA
tt1158700,Desh Drohi,2008,140,"Action,Thriller",NA,1.5,1557,NA
tt1158936,Eden Is West,2009,110,Drama,NA,6.9,2241,NA
tt1158939,Never Grow Old,2019,100,"Action,Drama,Western",NA,5.8,1610,NA
tt1159231,Una moglie bellissima,2007,96,Comedy,NA,5.3,1131,NA
tt1159721,Order of Chaos,2010,90,Thriller,NA,4.6,1376,NA
tt1159922,Cheerful Weather for the Wedding,2012,89,"Comedy,Drama,Romance",NA,5.6,2070,NA
tt1159926,City of Life,2009,119,"Drama,Romance",NA,6.9,1276,NA
tt1159961,Waking Sleeping Beauty,2009,86,Documentary,NA,7.6,2127,NA
tt1160022,Rumba,2008,77,Comedy,NA,6.9,1533,NA
tt1160317,Death of a Ghost Hunter,2007,107,"Horror,Thriller",NA,4.5,1903,NA
tt1160368,12 Rounds,2009,108,"Action,Crime,Thriller",NA,5.6,26074,NA
tt1160374,Sweatshop,2009,90,Horror,NA,4.1,1056,NA
tt1160524,Naruto Shippûden The Movie: Bonds,2008,98,"Action,Animation,Fantasy",NA,7.1,3179,NA
tt1160525,Pokémon: Giratina and the Sky Warrior,2008,100,"Action,Adventure,Animation",NA,6.1,1654,NA
tt1160539,Boys Over Flowers: Final,2008,131,Drama,NA,7.0,1051,NA
tt1160629,Suspect X,2008,128,"Crime,Drama,Mystery",NA,7.5,2453,NA
tt1160996,The Colony,2013,95,"Action,Horror,Sci-Fi",NA,5.3,41104,NA
tt1161404,Blood Night: The Legend of Mary Hatchet,2009,83,Horror,NA,4.4,2101,NA
tt1161418,Gentlemen Broncos,2009,89,"Adventure,Comedy,Sci-Fi",NA,6.2,10404,NA
tt1161443,Friend Zone,2009,80,Comedy,NA,6.1,1894,NA
tt1161646,Gingerdead Man 2: Passion of the Crust,2008,72,"Comedy,Fantasy,Horror",NA,4.1,1020,NA
tt1161864,The Rite,2011,114,"Drama,Horror,Mystery",NA,6.0,86388,NA
tt1163752,"It's Not Me, I Swear!",2008,110,"Comedy,Drama,Family",NA,7.5,2028,NA
tt1164999,Biutiful,2010,148,"Drama,Romance",NA,7.5,81070,NA
tt1165253,Dream,2008,95,"Drama,Fantasy,Mystery",NA,6.6,3427,NA
tt1166085,120,2008,114,"Drama,History,War",NA,7.3,6231,NA
tt1166100,Ghajini,2008,183,"Action,Drama,Mystery",NA,7.3,52558,NA
tt1166810,Fat People,2009,110,"Comedy,Drama",NA,6.6,2509,NA
tt1167599,Vicky the Viking,2009,85,"Action,Adventure,Comedy",NA,5.5,2690,NA
tt1167611,Don't Be Bad,2015,103,"Crime,Drama",NA,7.2,3003,NA
tt1167638,22 Bullets,2010,117,"Action,Crime,Drama",NA,6.7,30689,NA
tt1167660,OSS 117: Lost in Rio,2009,101,"Action,Adventure,Comedy",NA,6.9,11885,NA
tt1167675,Saint,2010,85,Horror,NA,5.5,8063,NA
tt1169809,Book of Blood,2009,100,"Drama,Horror,Mystery",NA,5.3,6809,NA
tt1170350,Crush,2009,82,"Horror,Mystery,Thriller",NA,4.4,1354,NA
tt1170358,The Hobbit: The Desolation of Smaug,2013,161,"Adventure,Fantasy",NA,7.8,570305,NA
tt1170391,Beautiful,2009,97,"Drama,Thriller",NA,5.3,1597,NA
tt1170393,Tambourine,2008,110,"Comedy,Drama",NA,7.0,2508,NA
tt1170402,I-4: Loufa & Apallagi,2008,90,Comedy,NA,5.5,1803,NA
tt1170404,Mere Baap Pehle Aap,2008,163,"Comedy,Drama,Romance",NA,5.2,1687,NA
tt1171222,Baggage Claim,2013,96,"Comedy,Romance",NA,5.1,8368,NA
tt1171672,The Heaven,2008,\N,Drama,NA,4.9,1124,NA
tt1171701,The Breath,2009,128,"Action,Drama,Thriller",NA,8.0,29832,NA
tt1171709,Plajda,2008,85,Comedy,NA,2.8,1373,NA
tt1171721,Son ders,2008,99,"Comedy,Drama",NA,7.0,2196,NA
tt1172049,Demolition,2015,101,"Comedy,Drama",NA,7.0,79706,NA
tt1172060,It's Alive,2009,80,"Horror,Sci-Fi",NA,3.5,2617,NA
tt1172203,Sita Sings the Blues,2008,82,"Animation,Comedy,Fantasy",NA,7.6,4238,NA
tt1172206,Somers Town,2008,71,"Comedy,Drama",NA,6.9,5881,NA
tt1172230,Diamond 13,2009,98,"Action,Crime,Thriller",NA,5.1,1220,NA
tt1172233,Whip It,2009,111,"Drama,Sport",NA,6.9,61545,NA
tt1172522,Machan,2008,109,"Biography,Comedy,Drama",NA,7.8,1787,NA
tt1172570,Bronson,2008,92,"Action,Biography,Crime",NA,7.1,111399,NA
tt1172571,The Children,2008,84,"Horror,Mystery,Thriller",NA,6.0,16293,NA
tt1172587,Delhi Safari,2012,96,"Animation,Comedy,Drama",NA,5.7,1469,NA
tt1172963,Lemon Tree,2008,106,"Drama,War",NA,7.4,6013,NA
tt1172991,The Company Men,2010,104,Drama,NA,6.8,41448,NA
tt1172994,The House of the Devil,2009,95,Horror,NA,6.4,37276,NA
tt1172998,Hurricane Season,2009,102,"Drama,Sport",NA,6.6,2547,NA
tt1173687,The Bang Bang Club,2010,106,"Biography,Drama,History",NA,7.0,9653,NA
tt1173745,Revanche,2008,121,"Crime,Drama,Romance",NA,7.5,12992,NA
tt1173901,The Island,2007,92,"Action,Biography,Drama",NA,7.7,2539,NA
tt1174041,Main Aurr Mrs Khanna,2009,109,"Comedy,Drama,Romance",NA,3.6,2476,NA
tt1174042,The Myth of the American Sleepover,2010,96,"Comedy,Drama,Romance",NA,6.3,3559,NA
tt1174047,Stella,2008,103,Drama,NA,7.2,1381,NA
tt1174691,Once Upon a Time...,2008,117,"Drama,Romance",NA,7.1,1122,NA
tt1174693,The Four-Faced Liar,2010,87,"Comedy,Drama,Romance",NA,5.7,2395,NA
tt1174730,City Island,2009,104,"Comedy,Drama",NA,7.4,29443,NA
tt1174732,An Education,2009,100,Drama,NA,7.3,123824,NA
tt1174954,Resident Evil: Degeneration,2008,97,"Action,Animation,Horror",NA,6.5,27710,NA
tt1175491,W.,2008,129,"Biography,Comedy,Drama",NA,6.3,44676,NA
tt1175505,Lejdis,2008,134,Comedy,NA,5.4,1697,NA
tt1175506,Me and Orson Welles,2008,114,"Comedy,Drama",NA,6.7,10337,NA
tt1175709,All Good Things,2010,101,"Crime,Drama,Mystery",NA,6.3,50105,NA
tt1175713,The Family Tree,2011,87,"Comedy,Drama",NA,5.4,1764,NA
tt1176142,The Class: Camp Trip,2008,110,Comedy,NA,2.0,1530,NA
tt1176244,Valentino: The Last Emperor,2008,96,Documentary,NA,7.2,1670,NA
tt1176251,Gigantic,2008,98,"Comedy,Drama,Romance",NA,6.0,9197,NA
tt1176252,Hunger,2009,101,"Action,Crime,Horror",NA,5.3,4462,NA
tt1176416,Tetsuo: The Bullet Man,2009,71,"Action,Horror,Sci-Fi",NA,5.6,1563,NA
tt1176724,Across the Hall,2009,93,"Mystery,Thriller",NA,6.0,3945,NA
tt1176726,Cocaine Cowboys 2,2008,97,"Crime,Documentary,History",NA,6.7,2652,NA
tt1176727,The End of the Line,2009,85,Documentary,NA,7.5,1002,NA
tt1176740,Away We Go,2009,98,"Comedy,Drama,Romance",NA,7.0,49901,NA
tt1176954,Eldorado,2008,80,"Comedy,Drama",NA,6.7,1976,NA
tt1176960,One Two Three,2008,135,"Comedy,Crime",NA,5.2,2210,NA
tt1176963,Weekend with my Mother,2009,87,Drama,NA,7.1,1058,NA
tt1178197,The World is Big and Salvation Lurks Around the Corner,2008,105,Drama,NA,8.0,5412,NA
tt1178640,Beer for My Horses,2008,86,"Action,Comedy,Crime",NA,4.8,1636,NA
tt1178663,Whatever Works,2009,93,"Comedy,Romance",NA,7.1,67496,NA
tt1178665,A Walk in the Woods,2015,104,"Adventure,Biography,Comedy",NA,6.3,22299,NA
tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,2010,107,"Action,Adventure,Fantasy",NA,6.3,18711,NA
tt1179031,Cold in July,2014,109,"Crime,Thriller",NA,6.8,32412,NA
tt1179034,From Paris with Love,2010,92,"Action,Crime,Thriller",NA,6.5,107764,NA
tt1179056,A Nightmare on Elm Street,2010,95,"Crime,Drama,Horror",NA,5.2,86394,NA
tt1179067,The Best Movie,2008,110,Comedy,NA,3.0,2272,NA
tt1179069,6 Souls,2010,112,"Horror,Mystery,Thriller",NA,6.1,30641,NA
tt1179071,The Orphan Killer,2011,83,Horror,NA,3.7,1533,NA
tt1179258,Chéri,2009,100,"Comedy,Drama,Romance",NA,6.2,10100,NA
tt1179773,Summer Days with Coo,2007,138,"Adventure,Animation,Comedy",NA,7.4,1498,NA
tt1179782,Mithya,2008,110,"Comedy,Crime,Thriller",NA,7.1,1817,NA
tt1179794,TiMER,2009,99,"Comedy,Drama,Romance",NA,6.5,11983,NA
tt1179855,Go Fast,2008,110,"Action,Crime,Drama",NA,5.8,1675,NA
tt1179891,My Bloody Valentine,2009,101,"Horror,Mystery,Thriller",NA,5.4,51351,NA
tt1179904,Paranormal Activity,2007,86,"Horror,Mystery,Thriller",NA,6.3,209635,NA
tt1179933,10 Cloverfield Lane,2016,103,"Drama,Horror,Mystery",NA,7.2,264928,NA
tt1179947,American: The Bill Hicks Story,2009,102,"Animation,Biography,Comedy",NA,7.8,4628,NA
tt1180583,Vaaranam Aayiram,2008,169,"Drama,Musical,Romance",NA,8.0,7530,NA
tt1181614,Wuthering Heights,2011,129,"Drama,Romance",NA,6.0,8612,NA
tt1181791,Black Death,2010,102,"Action,Drama,History",NA,6.4,41453,NA
tt1181795,Bunraku,2010,124,"Action,Drama,Fantasy",NA,6.2,18452,NA
tt1181840,Jack and the Cuckoo-Clock Heart,2013,94,"Adventure,Animation,Drama",NA,7.0,5591,NA
tt1181920,20th Century Boys 2: The Last Hope,2009,139,"Drama,Fantasy",NA,6.5,1673,NA
tt1181927,The Bone Man,2009,117,"Comedy,Crime,Thriller",NA,7.5,4292,NA
tt1182345,Moon,2009,97,"Drama,Mystery,Sci-Fi",NA,7.9,314983,NA
tt1182350,You Will Meet a Tall Dark Stranger,2010,98,"Comedy,Drama,Romance",NA,6.3,41849,NA
tt1182609,Direct Contact,2009,90,"Action,Thriller",NA,4.3,2654,NA
tt1182884,Dulha Mil Gaya,2010,152,"Comedy,Drama,Romance",NA,4.2,2300,NA
tt1182908,Krazzy 4,2008,110,"Comedy,Crime,Drama",NA,4.1,1817,NA
tt1182921,Ninja,2009,86,"Action,Crime,Drama",NA,5.5,11506,NA
tt1182937,Rab Ne Bana Di Jodi,2008,167,"Comedy,Drama,Music",NA,7.1,40641,NA
tt1182972,Bachna Ae Haseeno,2008,152,"Comedy,Drama,Romance",NA,6.2,9351,NA
tt1183251,Beyond a Reasonable Doubt,2009,106,"Crime,Drama,Mystery",NA,5.9,11797,NA
tt1183252,Chocolate,2008,110,"Action,Drama",NA,6.9,16656,NA
tt1183276,The Horde,2009,90,"Action,Horror",NA,5.9,14562,NA
tt1183374,Pet,2016,94,"Horror,Thriller",NA,5.7,14228,NA
tt1183665,Cracks,2009,104,"Drama,Thriller",NA,6.7,18179,NA
tt1183672,The Girl on the Train,2009,97,Drama,NA,5.9,1369,NA
tt1183732,Tokyo Gore Police,2008,110,"Action,Comedy,Horror",NA,5.9,10354,NA
tt1183907,Murari,2001,180,"Drama,Romance,Thriller",NA,7.8,3501,NA
tt1183908,New Town Killers,2008,100,"Action,Crime,Drama",NA,5.6,1652,NA
tt1183911,Mr. Nice,2010,121,"Biography,Comedy,Crime",NA,6.4,6713,NA
tt1183917,Teen Patti,2010,142,"Crime,Drama,Thriller",NA,4.1,1320,NA
tt1183919,Marley,2012,144,"Biography,Documentary,Music",NA,8.0,12616,NA
tt1183921,The Vicious Kind,2009,92,"Comedy,Drama",NA,7.0,7278,NA
tt1183923,Welcome to the Rileys,2010,110,Drama,NA,7.0,22379,NA
tt1183946,The Stoneman Murders,2009,95,"Crime,Drama,Mystery",NA,7.4,2154,NA
tt1185242,Finding Bliss,2009,96,"Comedy,Romance",NA,5.3,2265,NA
tt1185264,Red Mist,2008,82,"Fantasy,Horror,Sci-Fi",NA,5.0,2627,NA
tt1185266,Stan Helsing,2009,108,"Comedy,Horror",NA,3.5,11632,NA
tt1185344,Princess Kaiulani,2009,97,Drama,NA,6.2,1490,NA
tt1185371,Corman's World: Exploits of a Hollywood Rebel,2011,95,Documentary,NA,7.6,2086,NA
tt1185376,Map of the Sounds of Tokyo,2009,109,"Drama,Thriller",NA,6.0,2062,NA
tt1185412,Veer,2010,169,"Action,Adventure,Drama",NA,4.5,6748,NA
tt1185416,When in Rome,2010,91,"Comedy,Romance",NA,5.6,57825,NA
tt1185418,The Wrecking Crew!,2008,101,"Documentary,Music",NA,7.6,2414,NA
tt1185420,Dostana,2008,145,"Comedy,Drama,Romance",NA,6.5,12845,NA
tt1185431,My One and Only,2009,108,"Adventure,Biography,Comedy",NA,6.5,8160,NA
tt1185442,Kurbaan,2009,161,"Action,Crime,Drama",NA,5.7,4319,NA
tt1185616,Waltz with Bashir,2008,90,"Animation,Biography,Documentary",NA,8.0,52650,NA
tt1185834,Star Wars: The Clone Wars,2008,98,"Action,Adventure,Animation",NA,5.9,50854,NA
tt1185836,Adam,2009,99,"Comedy,Drama,Romance",NA,7.2,32671,NA
tt1186248,Nights and Weekends,2008,80,"Drama,Romance",NA,6.1,1118,NA
tt1186366,Morphine,2008,110,Drama,NA,7.2,2414,NA
tt1186367,Ninja Assassin,2009,99,"Action,Thriller",NA,6.3,65168,NA
tt1186369,Lorna's Silence,2008,105,Drama,NA,7.1,7892,NA
tt1186370,Spread,2009,97,"Comedy,Drama,Romance",NA,5.9,36712,NA
tt1186371,The Storm Warriors,2009,111,"Action,Adventure,Fantasy",NA,5.2,1584,NA
tt1186788,Baby on Board,2009,95,"Comedy,Romance",NA,4.2,3178,NA
tt1186803,An Empress and the Warriors,2008,99,"Action,Drama,History",NA,5.9,3633,NA
tt1186830,Agora,2009,127,"Adventure,Biography,Drama",NA,7.2,62122,NA
tt1187041,The Answer Man,2009,97,"Comedy,Romance",NA,6.4,6130,NA
tt1187043,3 Idiots,2009,170,"Comedy,Drama",NA,8.4,306280,NA
tt1187044,The Maid,2009,95,"Comedy,Drama",NA,7.3,5361,NA
tt1187047,1½ Knights - In Search of the Ravishing Princess Herzelinde,2008,115,Comedy,NA,3.6,2215,NA
tt1187064,Triangle,2009,99,"Fantasy,Mystery,Thriller",NA,6.9,91612,NA
tt1188113,Peacock,2010,90,"Drama,Horror,Thriller",NA,6.2,10165,NA
tt1188729,Pandorum,2009,108,"Action,Horror,Mystery",NA,6.7,137750,NA
tt1188982,Jai Ho,2014,135,"Action,Drama",NA,5.2,15758,NA
tt1188983,Inspector Bellamy,2009,110,"Crime,Drama,Thriller",NA,5.9,1904,NA
tt1188985,3some,2009,94,"Drama,Romance",NA,5.7,1148,NA
tt1188988,Ex,2009,120,"Comedy,Romance",NA,6.2,1901,NA
tt1188990,Cold Prey 2,2008,86,"Horror,Thriller",NA,6.2,8030,NA
tt1188992,The House of Branching Love,2009,102,"Comedy,Drama",NA,6.5,1222,NA
tt1188996,My Name Is Khan,2010,165,Drama,NA,8.0,91996,NA
tt1188998,Forbidden Fruit,2009,104,Drama,NA,6.3,1931,NA
tt1189004,Radeloos,2008,115,Drama,NA,5.3,1306,NA
tt1189008,The Silent Army,2008,115,"Drama,Thriller",NA,5.9,1123,NA
tt1189073,The Skin I Live In,2011,120,"Drama,Horror,Thriller",NA,7.6,125277,NA
tt1189076,Ricky,2009,89,"Comedy,Drama,Fantasy",NA,5.8,2681,NA
tt1189340,The Lincoln Lawyer,2011,118,"Crime,Drama,Thriller",NA,7.3,197865,NA
tt1189383,Maskeli Besler: Kibris,2008,87,Comedy,NA,2.9,4060,NA
tt1189893,Ilya and the Robber,2007,80,"Adventure,Animation,Family",NA,6.9,1143,NA
tt1190072,The Hunter,2010,90,"Drama,Thriller",NA,6.3,1380,NA
tt1190080,2012,2009,158,"Action,Adventure,Sci-Fi",NA,5.8,331436,NA
tt1190536,Black Dynamite,2009,84,"Action,Comedy",NA,7.4,43351,NA
tt1190539,The Chaser,2008,125,"Action,Crime,Thriller",NA,7.9,50574,NA
tt1190617,An American Carol,2008,83,"Comedy,Fantasy",NA,4.1,9152,NA
tt1190858,Amreeka,2009,96,Drama,NA,7.0,3327,NA
tt1190894,"Road, Movie",2009,95,"Adventure,Comedy,Crime",NA,6.8,1585,NA
tt1191111,Enter the Void,2009,161,"Drama,Fantasy",NA,7.3,62466,NA
tt1191121,Jalsa,2008,161,"Action,Comedy",NA,7.2,5082,NA
tt1191138,Thoda Pyaar Thoda Magic,2008,145,"Comedy,Drama,Family",NA,4.9,2067,NA
tt1191971,Zone of the Dead,2009,101,"Action,Horror,Sci-Fi",NA,3.9,2977,NA
tt1192431,We Are from the Future,2008,110,"Action,Drama,Fantasy",NA,6.8,3240,NA
tt1192613,Oneechanbara: The Movie,2008,80,"Action,Horror",NA,4.8,1142,NA
tt1192628,Rango,2011,107,"Adventure,Animation,Comedy",NA,7.2,218575,NA
tt1193088,Change of Plans,2009,100,"Comedy,Drama",NA,5.7,1691,NA
tt1193138,Up in the Air,2009,109,"Comedy,Drama,Romance",NA,7.4,303215,NA
tt1193460,Going by the Book,2007,102,"Action,Comedy",NA,7.4,1526,NA
tt1193507,My Own Love Song,2010,102,"Comedy,Drama",NA,5.8,1437,NA
tt1193516,Recep Ivedik,2008,90,Comedy,NA,4.6,22160,NA
tt1193631,Step Up 3D,2010,107,"Drama,Music,Romance",NA,6.2,53478,NA
tt1194104,Bujjigaadu: Made in Chennai,2008,150,"Action,Drama",NA,6.4,1880,NA
tt1194173,The Bourne Legacy,2012,135,"Action,Adventure,Thriller",NA,6.7,270932,NA
tt1194236,Paathshaala,2010,122,"Drama,Family",NA,4.9,1401,NA
tt1194238,Polytechnique,2009,77,"Crime,Drama,History",NA,7.2,10956,NA
tt1194242,The Villain,2009,86,Comedy,NA,6.3,1122,NA
tt1194263,Get Low,2009,103,"Drama,Mystery",NA,7.0,21320,NA
tt1194417,Casino Jack,2010,108,"Biography,Comedy,Crime",NA,6.2,16246,NA
tt1194437,Rats and Cats,2007,87,"Comedy,Drama",NA,6.0,1325,NA
tt1194577,The Door,2012,97,Drama,NA,6.5,1666,NA
tt1194607,The Ghost,2008,104,Thriller,NA,7.0,1201,NA
tt1194612,Into Eternity: A Film for the Future,2010,75,Documentary,NA,7.4,2714,NA
tt1194616,LOL (Laughing Out Loud) ®,2008,103,"Comedy,Romance",NA,6.3,7863,NA
tt1194620,Silent Wedding,2008,87,"Comedy,Drama,History",NA,7.9,5028,NA
tt1194624,The Sniper,2009,90,"Action,Adventure,Crime",NA,5.6,1954,NA
tt1194664,Koizora,2007,129,"Drama,Romance",NA,7.0,2673,NA
tt1195478,The Five-Year Engagement,2012,124,"Comedy,Romance",NA,6.2,89176,NA
tt1196134,Crazy on the Outside,2010,96,"Comedy,Crime",NA,5.5,5321,NA
tt1196141,Diary of a Wimpy Kid,2010,94,"Comedy,Drama,Family",NA,6.2,39190,NA
tt1196204,Cemetery Junction,2010,95,"Comedy,Drama",NA,6.9,19199,NA
tt1196334,After Last Season,2009,93,"Animation,Drama,Sci-Fi",NA,1.7,7732,NA
tt1196340,Inhale,2010,83,"Drama,Thriller",NA,6.6,6039,NA
tt1196948,Charlie Countryman,2013,103,"Comedy,Drama,Romance",NA,6.4,25573,NA
tt1196956,One Chance,2013,103,"Biography,Comedy,Drama",NA,6.8,10821,NA
tt1197624,Law Abiding Citizen,2009,109,"Action,Crime,Drama",NA,7.4,255598,NA
tt1197628,Observe and Report,2009,86,"Comedy,Crime,Drama",NA,5.8,58208,NA
tt1198075,Cougars Inc.,2011,79,"Comedy,Drama",NA,5.0,3825,NA
tt1198101,Kites,2010,123,"Action,Drama,Romance",NA,6.0,11494,NA
tt1198138,Obsessed,2009,108,"Drama,Thriller",NA,4.9,27472,NA
tt1198153,The Assassin Next Door,2009,102,"Action,Drama,Thriller",NA,5.8,2260,NA
tt1198156,You're Not You,2014,102,Drama,NA,7.4,22554,NA
tt1198196,Election Day,2007,122,Comedy,NA,7.5,2907,NA
tt1198333,Autumn,2009,110,"Horror,Sci-Fi,Thriller",NA,3.2,1491,NA
tt1198349,Parugu,2008,159,"Action,Romance",NA,7.0,2164,NA
tt1198385,In the Beginning,2009,130,Drama,NA,7.1,2117,NA
tt1198408,Tenure,2008,89,"Comedy,Drama",NA,6.1,2427,NA
tt1200272,La Mission,2009,117,Drama,NA,7.0,1679,NA
tt1201167,Funny People,2009,146,"Comedy,Drama",NA,6.3,109876,NA
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,130,"Adventure,Drama,Fantasy",NA,8.1,701200,NA
tt1202222,Lies & Illusions,2009,93,"Action,Thriller",NA,3.5,2808,NA
tt1202363,O... Çocuklari,2008,120,"Comedy,Drama",NA,6.5,4640,NA
tt1202514,Accident,2009,89,"Mystery,Thriller",NA,6.6,2733,NA
tt1202540,Dil Bole Hadippa!,2009,148,"Comedy,Drama,Sport",NA,4.5,3498,NA
tt1203517,The Graves,2009,88,"Adventure,Horror,Thriller",NA,3.7,1929,NA
tt1204340,Tyrannosaur,2011,92,Drama,NA,7.6,28745,NA
tt1204342,The Muppets,2011,103,"Adventure,Comedy,Family",NA,7.1,83300,NA
tt1204773,Everyone Else,2009,119,"Drama,Romance",NA,6.7,3202,NA
tt1204975,Last Vegas,2013,105,"Comedy,Drama",NA,6.6,122266,NA
tt1204977,Ouija,2014,89,"Horror,Mystery,Thriller",NA,4.5,44700,NA
tt1204979,Vacancy 2: The First Cut,2008,86,"Horror,Thriller",NA,5.0,6814,NA
tt1205071,Paintball,2009,86,"Action,Thriller",NA,3.9,2292,NA
tt1205489,Gran Torino,2008,116,Drama,NA,8.1,676800,NA
tt1205535,The Rebound,2009,95,"Comedy,Romance",NA,6.3,44407,NA
tt1205537,Jack Ryan: Shadow Recruit,2014,105,"Action,Drama,Thriller",NA,6.2,116104,NA
tt1205551,Antique,2008,107,"Comedy,Drama,Romance",NA,7.0,1237,NA
tt1205558,Hick,2011,99,"Comedy,Drama",NA,5.6,18162,NA
tt1206082,The Dead Outside,2008,86,"Horror,Mystery,Thriller",NA,4.2,1213,NA
tt1206086,Rain Fall,2009,111,"Action,Crime,Drama",NA,4.7,1150,NA
tt1206285,Camino,2008,138,Drama,NA,7.5,4410,NA
tt1206488,The Milk of Sorrow,2009,95,"Drama,Music",NA,6.7,6326,NA
tt1206543,Out of the Furnace,2013,116,"Action,Crime,Drama",NA,6.8,99913,NA
tt1209319,Everyman's War,2009,104,"Biography,Drama,War",NA,5.1,1257,NA
